,image,x,y,w,h,label
6183,car1298.jpg,124,125,32,28,15
6184,car1299.jpg,123,125,32,28,15
6185,car1300.jpg,122,125,32,28,15
6186,car1301.jpg,121,126,32,28,15
6187,car1302.jpg,120,126,32,28,15
6188,car1303.jpg,119,126,32,28,15
6189,car1304.jpg,118,126,32,28,15
6190,car1305.jpg,117,127,32,28,15
6191,car1306.jpg,115,126,33,29,15
6192,car1307.jpg,114,126,33,29,15
6193,car1308.jpg,112,126,34,29,15
6194,car1309.jpg,111,126,34,29,15
6195,car1310.jpg,109,125,35,31,15
6196,car1311.jpg,108,125,35,31,15
6197,car1312.jpg,106,125,36,31,15
6198,car1313.jpg,105,125,36,31,15
6199,car1314.jpg,103,125,37,31,15
6200,car1315.jpg,102,124,37,33,15
6201,car1316.jpg,100,124,38,33,15
6202,car1317.jpg,99,124,38,33,15
6203,car1318.jpg,97,124,39,33,15
6204,car1319.jpg,96,124,39,34,15
6205,car1320.jpg,94,124,39,34,15
6206,car1322.jpg,92,124,39,34,15
6207,car1323.jpg,91,124,39,34,15
6208,car1324.jpg,89,124,39,34,15
6209,car1325.jpg,88,124,39,34,15
6210,car1326.jpg,86,124,39,34,15
6211,car1327.jpg,85,124,39,34,15
6212,car1328.jpg,83,124,39,34,15
6213,car1329.jpg,82,124,39,34,15
6214,car1330.jpg,81,124,39,34,15
6215,car1331.jpg,80,124,39,34,15
6216,car1332.jpg,79,124,39,34,15
6217,car1333.jpg,78,124,39,34,15
6218,car1334.jpg,77,124,39,34,15
6219,car1335.jpg,76,124,39,34,15
6220,car1336.jpg,75,125,39,34,15
6221,car1337.jpg,73,124,40,36,15
6222,car1338.jpg,71,124,42,38,15
6223,car1339.jpg,69,124,43,40,15
6224,car1340.jpg,67,124,45,42,15
6225,dog-toy0945.jpg,139,113,52,73,16
6226,dog-toy0946.jpg,139,114,52,73,16
6227,dog-toy0947.jpg,139,115,52,73,16
6228,dog-toy0948.jpg,139,116,52,73,16
6229,dog-toy0949.jpg,139,117,52,73,16
6230,dog-toy0950.jpg,139,118,52,73,16
6231,dog-toy0951.jpg,138,117,52,73,16
6232,dog-toy0952.jpg,138,117,52,73,16
6233,dog-toy0953.jpg,138,117,52,73,16
6234,dog-toy0954.jpg,138,117,52,73,16
6235,dog-toy0955.jpg,138,116,52,73,16
6236,dog-toy0956.jpg,137,116,52,73,16
6237,dog-toy0957.jpg,137,116,52,73,16
6238,dog-toy0958.jpg,137,116,52,73,16
6239,dog-toy0959.jpg,137,115,52,73,16
6240,dog-toy0960.jpg,137,115,52,73,16
6241,dog-toy0961.jpg,136,115,52,73,16
6242,dog-toy0962.jpg,136,115,52,73,16
6243,dog-toy0963.jpg,136,114,52,73,16
6244,dog-toy0964.jpg,136,114,52,73,16
6245,dog-toy0965.jpg,136,114,52,73,16
6246,dog-toy0966.jpg,135,114,52,73,16
6247,dog-toy0967.jpg,135,113,52,73,16
6248,dog-toy0968.jpg,135,113,52,73,16
6249,dog-toy0969.jpg,135,113,52,73,16
6250,dog-toy0970.jpg,135,113,52,73,16
6251,dog-toy0971.jpg,136,112,52,73,16
6252,dog-toy0972.jpg,137,112,52,73,16
6253,dog-toy0973.jpg,138,112,52,73,16
6254,dog-toy0974.jpg,139,111,52,73,16
6255,dog-toy0975.jpg,140,111,52,73,16
6256,dog-toy0976.jpg,141,111,52,73,16
6257,dog-toy0977.jpg,142,111,52,73,16
6258,dog-toy0978.jpg,143,110,52,73,16
6259,dog-toy0979.jpg,144,110,52,73,16
6260,dog-toy0980.jpg,145,110,52,73,16
6261,dog-toy0981.jpg,146,110,52,73,16
6262,dog-toy0982.jpg,147,109,52,73,16
6263,dog-toy0983.jpg,148,109,52,73,16
6264,dog-toy0984.jpg,149,109,52,73,16
6265,dog-toy0985.jpg,151,109,52,73,16
6266,dog-toy0986.jpg,152,108,53,74,16
6267,dog-toy0987.jpg,154,108,53,75,16
6268,dog-toy0988.jpg,156,108,54,76,16
6269,dog-toy0989.jpg,157,108,55,77,16
6270,dog-toy0990.jpg,159,107,55,78,16
6271,dog-toy0991.jpg,161,107,56,79,16
6272,dog-toy0992.jpg,162,107,57,80,16
6273,dog-toy0993.jpg,164,107,57,81,16
6274,dog-toy0994.jpg,166,107,58,82,16
6275,dog-toy0995.jpg,167,106,58,82,16
6276,dog-toy0996.jpg,168,105,58,82,16
6277,dog-toy0997.jpg,170,104,58,82,16
6278,dog-toy0998.jpg,171,103,58,82,16
6279,dog-toy0999.jpg,173,102,58,82,16
6280,dog-toy1000.jpg,174,101,58,82,16
6281,dog-toy1001.jpg,176,100,58,82,16
6282,dog-toy1002.jpg,177,99,58,82,16
6283,dog-toy1003.jpg,179,99,58,82,16
6284,dog-toy1004.jpg,179,99,58,82,16
6285,dog-toy1005.jpg,179,99,58,82,16
6286,dog-toy1006.jpg,180,99,58,82,16
6287,dog-toy1007.jpg,180,99,58,82,16
6288,dog-toy1008.jpg,180,99,58,82,16
6289,dog-toy1009.jpg,181,100,58,82,16
6290,dog-toy1010.jpg,181,100,58,82,16
6291,dog-toy1011.jpg,181,100,58,82,16
6292,dog-toy1012.jpg,182,100,58,82,16
6293,dog-toy1013.jpg,182,100,58,82,16
6294,dog-toy1014.jpg,182,100,58,82,16
6295,dog-toy1015.jpg,183,101,58,82,16
6296,dog-toy1016.jpg,182,100,58,82,16
6297,dog-toy1017.jpg,181,100,58,82,16
6298,dog-toy1018.jpg,180,100,58,82,16
6299,dog-toy1019.jpg,179,100,58,82,16
6300,dog-toy1020.jpg,178,100,58,82,16
6301,dog-toy1021.jpg,177,100,58,82,16
6302,dog-toy1022.jpg,177,100,58,82,16
6303,dog-toy1023.jpg,176,99,58,82,16
6304,dog-toy1024.jpg,175,99,58,82,16
6305,dog-toy1025.jpg,174,99,58,82,16
6306,dog-toy1026.jpg,173,99,58,82,16
6307,dog-toy1027.jpg,172,99,58,82,16
6308,dog-toy1028.jpg,171,99,58,82,16
6309,dog-toy1029.jpg,171,99,58,82,16
6310,dog-toy1030.jpg,170,99,58,82,16
6311,dog-toy1031.jpg,169,99,58,82,16
6312,dog-toy1032.jpg,169,99,58,82,16
6313,dog-toy1033.jpg,168,99,58,82,16
6314,dog-toy1034.jpg,167,99,58,82,16
6315,dog-toy1035.jpg,167,100,58,82,16
6316,dog-toy1036.jpg,166,100,58,82,16
6317,dog-toy1037.jpg,165,100,58,82,16
6318,dog-toy1038.jpg,165,100,58,82,16
6319,dog-toy1039.jpg,164,100,58,82,16
6320,dog-toy1040.jpg,164,101,58,82,16
6321,dog-toy1041.jpg,163,101,58,82,16
6322,dog-toy1042.jpg,163,101,58,82,16
6323,dog-toy1043.jpg,162,101,58,82,16
6324,dog-toy1044.jpg,162,101,58,82,16
6325,dog-toy1045.jpg,162,101,58,82,16
6326,dog-toy1046.jpg,161,101,58,82,16
6327,dog-toy1047.jpg,161,102,58,82,16
6328,dog-toy1048.jpg,160,102,58,82,16
6329,dog-toy1049.jpg,160,102,58,82,16
6330,dog-toy1050.jpg,160,102,58,82,16
6331,dog-toy1051.jpg,159,102,58,82,16
6332,dog-toy1052.jpg,159,102,58,82,16
6333,dog-toy1053.jpg,159,103,58,82,16
6334,dog-toy1054.jpg,159,102,58,82,16
6335,dog-toy1055.jpg,159,101,58,82,16
6336,dog-toy1056.jpg,159,101,58,82,16
6337,dog-toy1057.jpg,159,100,58,82,16
6338,dog-toy1058.jpg,159,100,58,82,16
6339,dog-toy1059.jpg,159,99,58,82,16
6340,dog-toy1060.jpg,159,98,58,82,16
6341,dog-toy1061.jpg,159,98,58,82,16
6342,dog-toy1062.jpg,159,97,58,82,16
6343,dog-toy1063.jpg,159,97,58,82,16
6344,dog-toy1064.jpg,159,96,58,82,16
6345,dog-toy1065.jpg,159,95,58,82,16
6346,dog-toy1066.jpg,159,95,58,82,16
6347,dog-toy1067.jpg,159,94,58,82,16
6348,dog-toy1068.jpg,159,94,58,82,16
6349,dog-toy1069.jpg,159,93,58,82,16
6350,dog-toy1070.jpg,159,92,58,82,16
6351,dog-toy1071.jpg,159,92,58,82,16
6352,dog-toy1072.jpg,159,91,58,82,16
6353,dog-toy1073.jpg,159,91,58,82,16
6354,dog-toy1074.jpg,159,90,58,82,16
6355,dog-toy1075.jpg,159,90,58,82,16
6356,dog-toy1076.jpg,159,89,58,82,16
6357,dog-toy1077.jpg,159,88,58,82,16
6358,dog-toy1078.jpg,159,88,58,82,16
6359,dog-toy1079.jpg,160,87,58,82,16
6360,dog-toy1080.jpg,160,86,58,82,16
6361,dog-toy1081.jpg,160,86,58,82,16
6362,dog-toy1082.jpg,161,85,58,82,16
6363,dog-toy1083.jpg,161,84,58,82,16
6364,dog-toy1084.jpg,161,84,58,82,16
6365,dog-toy1085.jpg,161,83,58,82,16
6366,dog-toy1086.jpg,162,82,58,82,16
6367,dog-toy1087.jpg,162,82,58,82,16
6368,dog-toy1088.jpg,162,81,58,82,16
6369,dog-toy1089.jpg,163,81,58,82,16
6370,dog-toy1090.jpg,163,80,58,82,16
6371,dog-toy1091.jpg,163,80,58,82,16
6372,dog-toy1092.jpg,163,80,58,82,16
6373,dog-toy1093.jpg,163,79,58,82,16
6374,dog-toy1094.jpg,163,79,58,82,16
6375,dog-toy1095.jpg,163,79,58,82,16
6376,dog-toy1096.jpg,163,79,58,82,16
6377,dog-toy1097.jpg,163,78,58,82,16
6378,dog-toy1098.jpg,163,78,58,82,16
6379,dog-toy1099.jpg,163,78,58,82,16
6380,dog-toy1100.jpg,163,78,58,82,16
6381,dog-toy1101.jpg,163,77,58,82,16
6382,dog-toy1102.jpg,163,77,58,82,16
6383,dog-toy1103.jpg,163,77,58,82,16
6384,dog-toy1104.jpg,163,77,58,82,16
6385,dog-toy1105.jpg,163,76,58,82,16
6386,dog-toy1106.jpg,163,76,58,82,16
6387,dog-toy1107.jpg,163,76,58,82,16
6388,dog-toy1108.jpg,164,76,58,82,16
6389,dog-toy1109.jpg,163,76,58,82,16
6390,dog-toy1110.jpg,163,77,58,82,16
6391,dog-toy1111.jpg,163,77,58,82,16
6392,dog-toy1112.jpg,163,78,58,82,16
6393,dog-toy1113.jpg,163,79,58,82,16
6394,dog-toy1114.jpg,163,79,58,82,16
6395,dog-toy1115.jpg,162,80,58,82,16
6396,dog-toy1116.jpg,162,80,58,82,16
6397,dog-toy1117.jpg,162,81,58,82,16
6398,dog-toy1118.jpg,162,82,58,82,16
6399,dog-toy1119.jpg,162,82,58,82,16
6400,dog-toy1120.jpg,162,83,58,82,16
6401,dog-toy1121.jpg,162,83,58,82,16
6402,dog-toy1122.jpg,161,84,58,82,16
6403,dog-toy1123.jpg,161,85,58,82,16
6404,dog-toy1124.jpg,161,85,58,82,16
6405,dog-toy1125.jpg,161,86,58,82,16
6406,dog-toy1126.jpg,161,86,58,82,16
6407,dog-toy1127.jpg,161,87,58,82,16
6408,dog-toy1128.jpg,161,88,58,82,16
6409,dog-toy1129.jpg,161,88,58,82,16
6410,dog-toy1130.jpg,161,89,58,82,16
6411,dog-toy1131.jpg,161,90,58,82,16
6412,dog-toy1132.jpg,161,91,58,82,16
6413,dog-toy1133.jpg,161,92,58,82,16
6414,dog-toy1134.jpg,161,93,58,82,16
6415,dog-toy1135.jpg,161,94,58,82,16
6416,dog-toy1136.jpg,162,94,58,82,16
6417,dog-toy1137.jpg,162,95,58,82,16
6418,dog-toy1138.jpg,162,96,58,82,16
6419,dog-toy1139.jpg,162,97,58,82,16
6420,dog-toy1140.jpg,162,98,58,82,16
6421,dog-toy1141.jpg,162,99,58,82,16
6422,dog-toy1142.jpg,162,100,58,82,16
6423,dog-toy1143.jpg,163,101,58,82,16
6424,dog-toy1144.jpg,162,101,58,82,16
6425,dog-toy1145.jpg,162,102,58,82,16
6426,dog-toy1146.jpg,162,103,58,82,16
6427,dog-toy1147.jpg,162,104,58,82,16
6428,dog-toy1148.jpg,162,105,58,82,16
6429,dog-toy1149.jpg,162,105,58,82,16
6430,dog-toy1150.jpg,162,106,58,82,16
6431,dog-toy1151.jpg,162,107,58,82,16
6432,dog-toy1152.jpg,162,108,58,82,16
6433,dog-toy1153.jpg,162,109,58,82,16
6434,dog-toy1154.jpg,162,109,58,82,16
6435,dog-toy1155.jpg,162,110,58,82,16
6436,dog-toy1156.jpg,162,111,58,82,16
6437,dog-toy1157.jpg,162,112,58,82,16
6438,dog-toy1158.jpg,162,113,58,82,16
6439,dog-toy1159.jpg,161,114,58,82,16
6440,dog-toy1160.jpg,161,115,58,82,16
6441,dog-toy1161.jpg,161,116,58,82,16
6442,dog-toy1162.jpg,161,117,58,82,16
6443,dog-toy1163.jpg,161,118,58,82,16
6444,dog-toy1164.jpg,161,119,58,82,16
6445,dog-toy1165.jpg,161,120,58,82,16
6446,dog-toy1166.jpg,161,121,58,82,16
6447,dog-toy1167.jpg,161,122,58,82,16
6448,dog-toy1168.jpg,161,123,58,82,16
6449,dog-toy1169.jpg,161,124,58,82,16
6450,dog-toy1170.jpg,161,126,58,82,16
6451,dog-toy1171.jpg,161,126,58,82,16
6452,dog-toy1172.jpg,161,126,58,82,16
6453,dog-toy1173.jpg,161,126,58,82,16
6454,dog-toy1174.jpg,161,127,58,82,16
6455,dog-toy1175.jpg,161,127,58,82,16
6456,dog-toy1176.jpg,161,127,58,82,16
6457,dog-toy1177.jpg,161,128,58,82,16
6458,dog-toy1178.jpg,161,128,58,82,16
6459,dog-toy1179.jpg,161,128,58,82,16
6460,dog-toy1180.jpg,161,129,58,82,16
6461,dog-toy1181.jpg,161,127,58,82,16
6462,dog-toy1182.jpg,161,126,58,82,16
6463,dog-toy1183.jpg,161,125,58,82,16
6464,dog-toy1184.jpg,161,124,58,82,16
6465,dog-toy1185.jpg,161,123,58,82,16
6466,dog-toy1186.jpg,161,122,58,82,16
6467,dog-toy1187.jpg,161,121,58,82,16
6468,dog-toy1188.jpg,161,120,58,82,16
6469,dog-toy1189.jpg,161,119,58,82,16
6470,dog-toy1190.jpg,161,118,58,82,16
6471,dog-toy1191.jpg,161,117,58,82,16
6472,dog-toy1192.jpg,161,116,58,82,16
6473,dog-toy1193.jpg,161,115,58,82,16
6474,dog-toy1194.jpg,161,114,58,82,16
6475,dog-toy1195.jpg,161,113,58,82,16
6476,dog-toy1196.jpg,161,112,58,82,16
6477,dog-toy1197.jpg,160,111,58,82,16
6478,dog-toy1198.jpg,160,110,58,82,16
6479,dog-toy1199.jpg,160,109,58,82,16
6480,dog-toy1200.jpg,160,108,58,82,16
6481,dog-toy1201.jpg,160,107,58,82,16
6482,dog-toy1202.jpg,160,107,58,82,16
6483,dog-toy1203.jpg,160,106,58,82,16
6484,dog-toy1204.jpg,160,105,58,82,16
6485,dog-toy1205.jpg,160,104,58,82,16
6486,dog-toy1206.jpg,160,103,58,82,16
6487,dog-toy1207.jpg,160,103,58,82,16
6488,dog-toy1208.jpg,160,102,58,82,16
6489,dog-toy1209.jpg,160,101,58,82,16
6490,dog-toy1210.jpg,160,100,58,82,16
6491,dog-toy1211.jpg,160,99,58,82,16
6492,dog-toy1212.jpg,160,99,58,82,16
6493,dog-toy1213.jpg,160,98,58,82,16
6494,dog-toy1214.jpg,161,98,58,82,16
6495,dog-toy1215.jpg,161,97,58,82,16
6496,dog-toy1216.jpg,162,97,58,82,16
6497,dog-toy1217.jpg,162,97,58,82,16
6498,dog-toy1218.jpg,163,96,58,82,16
6499,dog-toy1219.jpg,163,96,58,82,16
6500,dog-toy1220.jpg,164,96,58,82,16
6501,dog-toy1221.jpg,164,95,58,82,16
6502,dog-toy1222.jpg,165,95,58,82,16
6503,dog-toy1223.jpg,165,95,58,82,16
6504,dog-toy1224.jpg,166,94,58,82,16
6505,dog-toy1225.jpg,166,94,58,82,16
6506,dog-toy1226.jpg,167,94,58,82,16
6507,dog-toy1227.jpg,166,94,58,82,16
6508,dog-toy1228.jpg,166,94,58,82,16
6509,dog-toy1229.jpg,166,94,58,82,16
6510,dog-toy1230.jpg,166,94,58,82,16
6511,dog-toy1231.jpg,166,94,58,82,16
6512,dog-toy1232.jpg,166,94,58,82,16
6513,dog-toy1233.jpg,165,94,58,82,16
6514,dog-toy1234.jpg,165,94,58,82,16
6515,dog-toy1235.jpg,165,94,58,82,16
6516,dog-toy1236.jpg,165,95,58,82,16
6517,dog-toy1237.jpg,165,95,58,82,16
6518,dog-toy1238.jpg,165,95,58,82,16
6519,dog-toy1239.jpg,164,95,58,82,16
6520,dog-toy1240.jpg,164,95,58,82,16
6521,dog-toy1241.jpg,164,95,58,82,16
6522,dog-toy1242.jpg,164,95,58,82,16
6523,dog-toy1243.jpg,164,95,58,82,16
6524,dog-toy1244.jpg,164,95,58,82,16
6525,dog-toy1245.jpg,164,96,58,82,16
6526,dog-toy1246.jpg,164,95,58,83,16
6527,dog-toy1247.jpg,164,95,58,83,16
6528,dog-toy1248.jpg,164,95,58,83,16
6529,dog-toy1249.jpg,165,95,57,83,16
6530,dog-toy1250.jpg,165,95,57,83,16
6531,dog-toy1251.jpg,165,95,58,83,16
6532,dog-toy1252.jpg,165,95,58,83,16
6533,dog-toy1253.jpg,166,95,57,83,16
6534,dog-toy1254.jpg,166,95,57,83,16
6535,dog-toy1255.jpg,166,95,57,83,16
6536,dog-toy1256.jpg,167,95,57,84,16
6537,dog-toy1257.jpg,167,94,57,85,16
6538,dog-toy1258.jpg,167,94,57,85,16
6539,dog-toy1259.jpg,167,94,57,85,16
6540,dog-toy1260.jpg,168,94,56,85,16
6541,dog-toy1261.jpg,168,94,56,85,16
6542,dog-toy1262.jpg,168,94,57,85,16
6543,dog-toy1263.jpg,168,94,57,85,16
6544,dog-toy1264.jpg,169,94,56,85,16
6545,dog-toy1265.jpg,169,94,56,85,16
6546,dog-toy1266.jpg,169,94,56,85,16
6547,dog-toy1267.jpg,170,94,56,86,16
6548,dog-toy1268.jpg,170,94,56,86,16
6549,dog-toy1269.jpg,170,94,56,86,16
6550,dog-toy1270.jpg,171,94,56,86,16
6551,dog-toy1271.jpg,171,94,56,86,16
6552,dog-toy1272.jpg,172,94,56,86,16
6553,dog-toy1273.jpg,172,94,56,86,16
6554,dog-toy1274.jpg,172,94,56,86,16
6555,dog-toy1275.jpg,173,94,56,86,16
6556,dog-toy1276.jpg,173,94,56,86,16
6557,dog-toy1277.jpg,174,94,56,86,16
6558,dog-toy1278.jpg,174,94,56,86,16
6559,dog-toy1279.jpg,174,94,56,86,16
6560,dog-toy1280.jpg,175,94,56,86,16
6561,dog-toy1281.jpg,175,94,56,86,16
6562,dog-toy1282.jpg,176,94,56,86,16
6563,dog-toy1283.jpg,176,94,56,86,16
6564,dog-toy1284.jpg,177,95,56,86,16
6565,dog-toy1285.jpg,177,95,56,86,16
6566,dog-toy1286.jpg,177,95,56,86,16
6567,dog-toy1287.jpg,177,95,56,86,16
6568,dog-toy1288.jpg,177,95,56,86,16
6569,dog-toy1289.jpg,177,95,56,86,16
6570,dog-toy1290.jpg,177,95,56,86,16
6571,dog-toy1291.jpg,177,95,56,86,16
6572,dog-toy1292.jpg,177,95,56,86,16
6573,dog-toy1293.jpg,178,95,56,86,16
6574,dog-toy1294.jpg,178,95,56,86,16
6575,dog-toy1295.jpg,178,95,56,86,16
6576,dog-toy1296.jpg,178,95,56,86,16
6577,dog-toy1297.jpg,178,95,56,86,16
6578,dog-toy1298.jpg,178,95,56,86,16
6579,dog-toy1299.jpg,178,95,56,86,16
6580,dog-toy1300.jpg,178,95,56,86,16
6581,dog-toy1301.jpg,178,95,56,86,16
6582,dog-toy1302.jpg,179,95,56,86,16
6583,dog-toy1303.jpg,179,95,56,86,16
6584,dog-toy1304.jpg,179,95,56,86,16
6585,dog-toy1305.jpg,179,95,56,86,16
6586,dog-toy1306.jpg,179,95,56,86,16
6587,dog-toy1307.jpg,179,95,56,86,16
6588,dog-toy1308.jpg,179,95,56,86,16
6589,dog-toy1309.jpg,179,95,56,86,16
6590,dog-toy1310.jpg,179,95,56,86,16
6591,dog-toy1311.jpg,180,95,56,86,16
6592,dog-toy1312.jpg,180,95,56,86,16
6593,dog-toy1313.jpg,180,95,56,86,16
6594,dog-toy1314.jpg,180,95,56,86,16
6595,dog-toy1315.jpg,180,95,56,86,16
6596,dog-toy1316.jpg,180,95,56,86,16
6597,dog-toy1317.jpg,180,95,56,86,16
6598,dog-toy1318.jpg,180,95,56,86,16
6599,dog-toy1319.jpg,181,95,56,86,16
6600,dog-toy1320.jpg,181,95,56,86,16
6601,dog-toy1321.jpg,181,95,56,86,16
6602,dog-toy1322.jpg,181,95,56,86,16
6603,dog-toy1323.jpg,182,95,56,86,16
6604,dog-toy1324.jpg,182,95,56,86,16
6605,dog-toy1325.jpg,182,95,56,86,16
6606,dog-toy1326.jpg,182,95,56,86,16
6607,dog-toy1327.jpg,183,95,56,86,16
6608,dog-toy1328.jpg,183,95,56,86,16
6609,dog-toy1329.jpg,183,96,56,86,16
6610,dog-toy1330.jpg,183,96,56,86,16
6611,dog-toy1331.jpg,184,96,56,86,16
6612,dog-toy1332.jpg,184,96,56,86,16
6613,dog-toy1333.jpg,184,96,56,86,16
6614,dog-toy1334.jpg,184,96,56,86,16
6615,dog-toy1335.jpg,185,96,56,86,16
6616,dog-toy1336.jpg,185,96,56,86,16
6617,dog-toy1337.jpg,185,96,56,86,16
6618,dog-toy1338.jpg,185,96,56,86,16
6619,dog-toy1339.jpg,186,97,56,86,16
6620,dog-toy1340.jpg,186,97,56,86,16
6621,dog-toy1341.jpg,186,97,56,86,16
6622,dog-toy1342.jpg,186,97,56,86,16
6623,dog-toy1343.jpg,186,97,56,86,16
6624,dog-toy1344.jpg,186,97,56,86,16
6625,dog-toy1345.jpg,186,97,56,86,16
6626,dog-toy1346.jpg,186,97,56,86,16
6627,dog-toy1347.jpg,186,97,56,86,16
6628,dog-toy1348.jpg,186,97,56,86,16
6629,dog-toy1349.jpg,186,97,56,86,16
6630,dog-toy1350.jpg,187,97,56,86,16
6631,dog-toy1351.jpg,187,97,56,86,16
6632,dog-toy1352.jpg,187,97,56,86,16
6633,dog-toy1353.jpg,187,97,56,86,16
6634,dog-toy1354.jpg,187,97,56,86,16
6635,dog-toy1355.jpg,187,97,56,86,16
6636,dog-toy1356.jpg,187,97,56,86,16
6637,dog-toy1357.jpg,187,97,56,86,16
6638,dog-toy1358.jpg,187,97,56,86,16
6639,dog-toy1359.jpg,187,97,56,86,16
6640,dog-toy1360.jpg,188,97,56,86,16
6641,dog-toy1361.jpg,188,97,56,86,16
6642,dog-toy1362.jpg,188,97,56,86,16
6643,dog-toy1363.jpg,188,97,56,86,16
6644,dog-toy1364.jpg,188,97,56,86,16
6645,dog-toy1365.jpg,188,97,56,86,16
6646,dog-toy1366.jpg,188,97,56,86,16
6647,dog-toy1367.jpg,188,97,56,86,16
6648,dog-toy1368.jpg,188,97,56,86,16
6649,dog-toy1369.jpg,188,97,56,86,16
6650,dog-toy1370.jpg,189,97,56,86,16
6651,dog-toy1371.jpg,189,97,56,86,16
6652,dog-toy1372.jpg,189,97,56,86,16
6653,dog-toy1373.jpg,189,97,56,86,16
6654,dog-toy1374.jpg,189,97,56,86,16
6655,dog-toy1375.jpg,189,97,56,86,16
6656,dog-toy1376.jpg,189,97,56,86,16
6657,dog-toy1377.jpg,189,97,56,86,16
6658,dog-toy1378.jpg,189,97,56,86,16
6659,dog-toy1379.jpg,189,97,56,86,16
6660,dog-toy1380.jpg,190,97,56,86,16
6661,dog-toy1381.jpg,189,96,56,86,16
6662,dog-toy1382.jpg,188,96,56,86,16
6663,dog-toy1383.jpg,188,96,56,86,16
6664,dog-toy1384.jpg,187,96,56,86,16
6665,dog-toy1385.jpg,186,96,56,86,16
6666,dog-toy1386.jpg,186,96,56,86,16
6667,dog-toy1387.jpg,185,96,56,86,16
6668,dog-toy1388.jpg,184,96,56,86,16
6669,dog-toy1389.jpg,184,96,56,86,16
6670,dog-toy1390.jpg,183,96,56,86,16
6671,dog-toy1391.jpg,182,96,56,86,16
6672,dog-toy1392.jpg,182,96,56,86,16
6673,dog-toy1393.jpg,181,96,56,86,16
6674,dog-toy1394.jpg,180,96,56,86,16
6675,dog-toy1395.jpg,180,96,56,86,16
6676,dog-toy1396.jpg,179,96,56,86,16
6677,dog-toy1397.jpg,179,96,56,86,16
6678,dog-toy1398.jpg,179,96,56,86,16
6679,dog-toy1399.jpg,179,96,56,86,16
6680,dog-toy1400.jpg,179,96,56,86,16
6681,dog-toy1401.jpg,179,96,56,86,16
6682,dog-toy1402.jpg,179,96,56,86,16
6683,dog-toy1403.jpg,180,96,56,86,16
6684,dog-toy1404.jpg,180,96,56,86,16
6685,dog-toy1405.jpg,180,96,56,86,16
6686,dog-toy1406.jpg,180,96,56,86,16
6687,dog-toy1407.jpg,180,96,56,86,16
6688,dog-toy1408.jpg,181,97,56,86,16
6689,dog-toy1409.jpg,181,97,56,86,16
6690,dog-toy1410.jpg,181,97,56,86,16
6691,dog-toy1411.jpg,181,97,56,86,16
6692,dog-toy1412.jpg,181,97,56,86,16
6693,dog-toy1413.jpg,182,97,56,86,16
6694,dog-toy1414.jpg,182,97,56,86,16
6695,dog-toy1415.jpg,182,97,56,86,16
6696,dog-toy1416.jpg,182,97,56,86,16
6697,dog-toy1417.jpg,182,97,56,86,16
6698,dog-toy1418.jpg,183,98,56,86,16
6699,dog-toy1419.jpg,183,97,56,86,16
6700,dog-toy1420.jpg,184,97,56,86,16
6701,dog-toy1421.jpg,184,97,56,86,16
6702,dog-toy1422.jpg,185,97,56,86,16
6703,dog-toy1423.jpg,185,97,56,86,16
6704,dog-toy1424.jpg,186,97,56,86,16
6705,dog-toy1425.jpg,186,97,56,86,16
6706,dog-toy1426.jpg,187,97,56,86,16
6707,dog-toy1427.jpg,188,97,56,86,16
6708,dog-toy1428.jpg,188,97,56,86,16
6709,dog-toy1429.jpg,189,97,56,86,16
6710,dog-toy1430.jpg,189,97,56,86,16
6711,dog-toy1431.jpg,190,97,56,86,16
6712,dog-toy1432.jpg,190,97,56,86,16
6713,dog-toy1433.jpg,191,97,56,86,16
6714,dog-toy1434.jpg,192,97,56,86,16
6715,dog-toy1435.jpg,192,96,56,86,16
6716,dog-toy1436.jpg,193,96,56,86,16
6717,dog-toy1437.jpg,194,96,56,86,16
6718,dog-toy1438.jpg,194,96,56,86,16
6719,dog-toy1439.jpg,195,96,56,86,16
6720,dog-toy1440.jpg,196,96,56,86,16
6721,dog-toy1441.jpg,196,96,56,86,16
6722,dog-toy1442.jpg,197,96,56,86,16
6723,dog-toy1443.jpg,198,96,56,86,16
6724,dog-toy1444.jpg,198,96,56,86,16
6725,dog-toy1445.jpg,199,96,56,86,16
6726,dog-toy1446.jpg,200,96,56,86,16
6727,dog-toy1447.jpg,198,96,56,86,16
6728,dog-toy1448.jpg,196,96,56,86,16
6729,dog-toy1449.jpg,195,96,56,86,16
6730,dog-toy1450.jpg,193,96,56,86,16
6731,dog-toy1451.jpg,191,96,56,86,16
6732,dog-toy1452.jpg,190,96,56,86,16
6733,dog-toy1453.jpg,188,96,56,86,16
6734,dog-toy1454.jpg,186,96,56,86,16
6735,dog-toy1455.jpg,185,97,56,86,16
6736,dog-toy1456.jpg,184,96,56,86,16
6737,dog-toy1457.jpg,184,96,56,86,16
6738,dog-toy1458.jpg,183,96,56,86,16
6739,dog-toy1459.jpg,183,96,56,86,16
6740,dog-toy1460.jpg,182,96,56,86,16
6741,dog-toy1461.jpg,182,96,56,86,16
6742,dog-toy1462.jpg,181,96,56,86,16
6743,dog-toy1463.jpg,181,95,56,86,16
6744,dog-toy1464.jpg,180,95,56,86,16
6745,dog-toy1465.jpg,180,95,56,86,16
6746,dog-toy1466.jpg,179,95,56,86,16
6747,dog-toy1467.jpg,179,95,56,86,16
6748,dog-toy1468.jpg,178,95,56,86,16
